"id","parametre_id","nom","alteration_id","nom","valeur","libelle","borne_inf_incluse","borne_sup_incluse","borne_inf","borne_sup","unite_mesure_code","libelle","norme"
"10967","1092","Prosulfocarbe","17","PEST","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"10968","1263","Simazine","17","PEST","1","Bleu","t","f","\N","0.002","133","microgramme par litre","SEQ"
"10969","1263","Simazine","17","PEST","2","Vert","t","f","0.002","0.02","133","microgramme par litre","SEQ"
"10970","1263","Simazine","17","PEST","3","Jaune","t","f","0.02","0.20000000000000001","133","microgramme par litre","SEQ"
"10971","1263","Simazine","17","PEST","4","Orange","t","f","0.20000000000000001","2","133","microgramme par litre","SEQ"
"10972","1263","Simazine","17","PEST","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"10973","1694","Tébuconazole","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133","microgramme par litre","SEQ"
"10974","1694","Tébuconazole","17","PEST","2","Vert","t","f","0.10000000000000001","1","133","microgramme par litre","SEQ"
"10975","1694","Tébuconazole","17","PEST","3","Jaune","t","f","1","1.5","133","microgramme par litre","SEQ"
"10976","1694","Tébuconazole","17","PEST","4","Orange","t","f","1.5","2","133","microgramme par litre","SEQ"
"10977","1694","Tébuconazole","17","PEST","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"10978","1266","Terbuméton","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133","microgramme par litre","SEQ"
"10979","1266","Terbuméton","17","PEST","2","Vert","t","f","0.10000000000000001","0.69999999999999996","133","microgramme par litre","SEQ"
"10980","1266","Terbuméton","17","PEST","3","Jaune","t","f","0.69999999999999996","1.3999999999999999","133","microgramme par litre","SEQ"
"10981","1266","Terbuméton","17","PEST","4","Orange","t","f","1.3999999999999999","2","133","microgramme par litre","SEQ"
"10982","1266","Terbuméton","17","PEST","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"10983","1268","Terbuthylazine","17","PEST","1","Bleu","t","f","\N","0.02","133","microgramme par litre","SEQ"
"10984","1268","Terbuthylazine","17","PEST","2","Vert","t","f","0.02","0.20000000000000001","133","microgramme par litre","SEQ"
"10985","1268","Terbuthylazine","17","PEST","3","Jaune","t","f","0.20000000000000001","1","133","microgramme par litre","SEQ"
"10986","1268","Terbuthylazine","17","PEST","4","Orange","t","f","1","2","133","microgramme par litre","SEQ"
"10987","1268","Terbuthylazine","17","PEST","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"10988","1269","Terbutryne","17","PEST","1","Bleu","t","f","\N","0.029999999999999999","133","microgramme par litre","SEQ"
"10989","1269","Terbutryne","17","PEST","2","Vert","t","f","0.029999999999999999","0.29999999999999999","133","microgramme par litre","SEQ"
"10990","1269","Terbutryne","17","PEST","3","Jaune","t","f","0.29999999999999999","1.1000000000000001","133","microgramme par litre","SEQ"
"10991","1269","Terbutryne","17","PEST","4","Orange","t","f","1.1000000000000001","2","133","microgramme par litre","SEQ"
"10992","1269","Terbutryne","17","PEST","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"10993","1811","Tridémorphe","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133","microgramme par litre","SEQ"
"10994","1811","Tridémorphe","17","PEST","2","Vert","t","f","0.10000000000000001","1.3","133","microgramme par litre","SEQ"
"10995","1811","Tridémorphe","17","PEST","3","Jaune","t","f","1.3","1.6000000000000001","133","microgramme par litre","SEQ"
"10996","1811","Tridémorphe","17","PEST","4","Orange","t","f","1.6000000000000001","2","133","microgramme par litre","SEQ"
"10997","1811","Tridémorphe","17","PEST","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"10998","1289","Trifluraline","17","PEST","1","Bleu","t","f","\N","0.02","133","microgramme par litre","SEQ"
"10999","1289","Trifluraline","17","PEST","2","Vert","t","f","0.02","0.20000000000000001","133","microgramme par litre","SEQ"
"11000","1289","Trifluraline","17","PEST","3","Jaune","t","f","0.20000000000000001","1","133","microgramme par litre","SEQ"
"11001","1289","Trifluraline","17","PEST","4","Orange","t","f","1","2","133","microgramme par litre","SEQ"
"11002","1289","Trifluraline","17","PEST","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11003","1291","Vinclozoline","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133","microgramme par litre","SEQ"
"11004","1291","Vinclozoline","17","PEST","2","Vert","t","f","0.10000000000000001","0.69999999999999996","133","microgramme par litre","SEQ"
"11005","1291","Vinclozoline","17","PEST","3","Jaune","t","f","0.69999999999999996","1.3999999999999999","133","microgramme par litre","SEQ"
"11006","1291","Vinclozoline","17","PEST","4","Orange","t","f","1.3999999999999999","2","133","microgramme par litre","SEQ"
"11007","1291","Vinclozoline","17","PEST","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11008","1453","Acénaphtène","18","HAP","1","Bleu","t","f","\N","0.070000000000000007","133","microgramme par litre","SEQ"
"11009","1453","Acénaphtène","18","HAP","2","Vert","t","f","0.070000000000000007","0.69999999999999996","133","microgramme par litre","SEQ"
"11010","1453","Acénaphtène","18","HAP","3","Jaune","t","f","0.69999999999999996","160","133","microgramme par litre","SEQ"
"11011","1453","Acénaphtène","18","HAP","4","Orange","t","f","160","\N","133","microgramme par litre","SEQ"
"11012","1622","Acénaphtylène","18","HAP","1","Bleu","t","f","\N","0.040000000000000001","133","microgramme par litre","SEQ"
"11013","1622","Acénaphtylène","18","HAP","2","Vert","t","f","0.040000000000000001","0.40000000000000002","133","microgramme par litre","SEQ"
"11014","1622","Acénaphtylène","18","HAP","3","Jaune","t","f","0.40000000000000002","99","133","microgramme par litre","SEQ"
"11015","1622","Acénaphtylène","18","HAP","4","Orange","t","f","99","\N","133","microgramme par litre","SEQ"
"11016","1458","Anthracène","18","HAP","1","Bleu","t","f","\N","0.0089999999999999993","133","microgramme par litre","SEQ"
"11017","1458","Anthracène","18","HAP","2","Vert","t","f","0.0089999999999999993","0.089999999999999997","133","microgramme par litre","SEQ"
"11018","1458","Anthracène","18","HAP","3","Jaune","t","f","0.089999999999999997","21","133","microgramme par litre","SEQ"
"11019","1458","Anthracène","18","HAP","4","Orange","t","f","21","\N","133","microgramme par litre","SEQ"
"11020","1082","Benzo(a)anthracène","18","HAP","1","Bleu","t","f","\N","0.00050000000000000001","133","microgramme par litre","SEQ"
"11021","1082","Benzo(a)anthracène","18","HAP","2","Vert","t","f","0.00050000000000000001","0.0050000000000000001","133","microgramme par litre","SEQ"
"11022","1082","Benzo(a)anthracène","18","HAP","3","Jaune","t","f","0.0050000000000000001","1.2","133","microgramme par litre","SEQ"
"11023","1082","Benzo(a)anthracène","18","HAP","4","Orange","t","f","1.2","\N","133","microgramme par litre","SEQ"
"11024","1115","Benzo(a)pyrène","18","HAP","1","Bleu","t","f","\N","3.0000000000000001e-05","133","microgramme par litre","SEQ"
"11025","1115","Benzo(a)pyrène","18","HAP","2","Vert","t","f","3.0000000000000001e-05","0.00029999999999999997","133","microgramme par litre","SEQ"
"11026","1115","Benzo(a)pyrène","18","HAP","3","Jaune","t","f","0.00029999999999999997","0.080000000000000002","133","microgramme par litre","SEQ"
"11027","1115","Benzo(a)pyrène","18","HAP","4","Orange","t","f","0.080000000000000002","\N","133","microgramme par litre","SEQ"
"11028","1116","Benzo(b)fluoranthène","18","HAP","1","Bleu","t","f","\N","0.0001","133","microgramme par litre","SEQ"
"11029","1116","Benzo(b)fluoranthène","18","HAP","2","Vert","t","f","0.0001","0.001","133","microgramme par litre","SEQ"
"11030","1116","Benzo(b)fluoranthène","18","HAP","3","Jaune","t","f","0.001","0.29999999999999999","133","microgramme par litre","SEQ"
"11031","1116","Benzo(b)fluoranthène","18","HAP","4","Orange","t","f","0.29999999999999999","\N","133","microgramme par litre","SEQ"
"11032","1118","Benzo(g,h,i)pérylène","18","HAP","1","Bleu","t","f","\N","0.00029999999999999997","133","microgramme par litre","SEQ"
"11033","1118","Benzo(g,h,i)pérylène","18","HAP","2","Vert","t","f","0.00029999999999999997","0.0030000000000000001","133","microgramme par litre","SEQ"
"11034","1118","Benzo(g,h,i)pérylène","18","HAP","3","Jaune","t","f","0.0030000000000000001","0.59999999999999998","133","microgramme par litre","SEQ"
"11035","1118","Benzo(g,h,i)pérylène","18","HAP","4","Orange","t","f","0.59999999999999998","\N","133","microgramme par litre","SEQ"
"11036","1117","Benzo(k)fluoranthène","18","HAP","1","Bleu","t","f","\N","0.00029999999999999997","133","microgramme par litre","SEQ"
"11037","1117","Benzo(k)fluoranthène","18","HAP","2","Vert","t","f","0.00029999999999999997","0.0030000000000000001","133","microgramme par litre","SEQ"
"11038","1117","Benzo(k)fluoranthène","18","HAP","3","Jaune","t","f","0.0030000000000000001","0.80000000000000004","133","microgramme par litre","SEQ"
"11039","1117","Benzo(k)fluoranthène","18","HAP","4","Orange","t","f","0.80000000000000004","\N","133","microgramme par litre","SEQ"
"11040","1476","Chrysène","18","HAP","1","Bleu","t","f","\N","0.00059999999999999995","133","microgramme par litre","SEQ"
"11041","1476","Chrysène","18","HAP","2","Vert","t","f","0.00059999999999999995","0.0060000000000000001","133","microgramme par litre","SEQ"
"11042","1476","Chrysène","18","HAP","3","Jaune","t","f","0.0060000000000000001","1.5","133","microgramme par litre","SEQ"
"11043","1476","Chrysène","18","HAP","4","Orange","t","f","1.5","\N","133","microgramme par litre","SEQ"
"11044","1621","Dibenzo(a,h)anthracène","18","HAP","1","Bleu","t","f","\N","6.0000000000000002e-06","133","microgramme par litre","SEQ"
"11045","1621","Dibenzo(a,h)anthracène","18","HAP","2","Vert","t","f","6.0000000000000002e-06","6.0000000000000002e-05","133","microgramme par litre","SEQ"
"11046","1621","Dibenzo(a,h)anthracène","18","HAP","3","Jaune","t","f","6.0000000000000002e-05","0.014","133","microgramme par litre","SEQ"
"11047","1621","Dibenzo(a,h)anthracène","18","HAP","4","Orange","t","f","0.014","\N","133","microgramme par litre","SEQ"
"11048","1191","Fluoranthène","18","HAP","1","Bleu","t","f","\N","0.0023999999999999998","133","microgramme par litre","SEQ"
"11049","1191","Fluoranthène","18","HAP","2","Vert","t","f","0.0023999999999999998","0.024","133","microgramme par litre","SEQ"
"11050","1191","Fluoranthène","18","HAP","3","Jaune","t","f","0.024","6","133","microgramme par litre","SEQ"
"11051","1191","Fluoranthène","18","HAP","4","Orange","t","f","6","\N","133","microgramme par litre","SEQ"
"11052","1623","Fluorène","18","HAP","1","Bleu","t","f","\N","0.029999999999999999","133","microgramme par litre","SEQ"
"11053","1623","Fluorène","18","HAP","2","Vert","t","f","0.029999999999999999","0.29999999999999999","133","microgramme par litre","SEQ"
"11054","1623","Fluorène","18","HAP","3","Jaune","t","f","0.29999999999999999","77","133","microgramme par litre","SEQ"
"11055","1623","Fluorène","18","HAP","4","Orange","t","f","77","\N","133","microgramme par litre","SEQ"
"11056","1204","Indéno(1,2,3-cd)pyrène","18","HAP","1","Bleu","t","f","\N","0.00016000000000000001","133","microgramme par litre","SEQ"
"11057","1204","Indéno(1,2,3-cd)pyrène","18","HAP","2","Vert","t","f","0.00016000000000000001","0.0016000000000000001","133","microgramme par litre","SEQ"
"11058","1204","Indéno(1,2,3-cd)pyrène","18","HAP","3","Jaune","t","f","0.0016000000000000001","0.40000000000000002","133","microgramme par litre","SEQ"
"11059","1204","Indéno(1,2,3-cd)pyrène","18","HAP","4","Orange","t","f","0.40000000000000002","\N","133","microgramme par litre","SEQ"
"11060","1517","Naphtalène","18","HAP","1","Bleu","t","f","\N","0.19","133","microgramme par litre","SEQ"
"11061","1517","Naphtalène","18","HAP","2","Vert","t","f","0.19","1.8999999999999999","133","microgramme par litre","SEQ"
"11062","1517","Naphtalène","18","HAP","3","Jaune","t","f","1.8999999999999999","460","133","microgramme par litre","SEQ"
"11063","1517","Naphtalène","18","HAP","4","Orange","t","f","460","\N","133","microgramme par litre","SEQ"
"11064","1524","Phénanthrène","18","HAP","1","Bleu","t","f","\N","0.010999999999999999","133","microgramme par litre","SEQ"
"11065","1524","Phénanthrène","18","HAP","2","Vert","t","f","0.010999999999999999","0.11","133","microgramme par litre","SEQ"
"11066","1524","Phénanthrène","18","HAP","3","Jaune","t","f","0.11","27","133","microgramme par litre","SEQ"
"11067","1524","Phénanthrène","18","HAP","4","Orange","t","f","27","\N","133","microgramme par litre","SEQ"
"11068","1537","Pyrène","18","HAP","1","Bleu","t","f","\N","0.0023999999999999998","133","microgramme par litre","SEQ"
"11069","1537","Pyrène","18","HAP","2","Vert","t","f","0.0023999999999999998","0.024","133","microgramme par litre","SEQ"
"11070","1537","Pyrène","18","HAP","3","Jaune","t","f","0.024","6","133","microgramme par litre","SEQ"
"11071","1537","Pyrène","18","HAP","4","Orange","t","f","6","\N","133","microgramme par litre","SEQ"
"11072","1239","PCB 28","19","PCB","1","Bleu","t","f","\N","0.0001","133","microgramme par litre","SEQ"
"11073","1239","PCB 28","19","PCB","2","Vert","t","f","0.0001","0.001","133","microgramme par litre","SEQ"
"11074","1239","PCB 28","19","PCB","3","Jaune","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11075","1239","PCB 28","19","PCB","4","Orange","t","f","0.01","2","133","microgramme par litre","SEQ"
"11076","1239","PCB 28","19","PCB","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11077","1241","PCB 52","19","PCB","1","Bleu","t","f","\N","0.0001","133","microgramme par litre","SEQ"
"11078","1241","PCB 52","19","PCB","2","Vert","t","f","0.0001","0.001","133","microgramme par litre","SEQ"
"11079","1241","PCB 52","19","PCB","3","Jaune","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11080","1241","PCB 52","19","PCB","4","Orange","t","f","0.01","2","133","microgramme par litre","SEQ"
"11081","1241","PCB 52","19","PCB","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11082","1242","PCB 101","19","PCB","1","Bleu","t","f","\N","0.0001","133","microgramme par litre","SEQ"
"11083","1242","PCB 101","19","PCB","2","Vert","t","f","0.0001","0.001","133","microgramme par litre","SEQ"
"11084","1242","PCB 101","19","PCB","3","Jaune","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11085","1242","PCB 101","19","PCB","4","Orange","t","f","0.01","2","133","microgramme par litre","SEQ"
"11086","1242","PCB 101","19","PCB","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11087","1243","PCB 118","19","PCB","1","Bleu","t","f","\N","0.0001","133","microgramme par litre","SEQ"
"11088","1243","PCB 118","19","PCB","2","Vert","t","f","0.0001","0.001","133","microgramme par litre","SEQ"
"11089","1243","PCB 118","19","PCB","3","Jaune","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11090","1243","PCB 118","19","PCB","4","Orange","t","f","0.01","2","133","microgramme par litre","SEQ"
"11091","1243","PCB 118","19","PCB","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11092","1244","PCB 138","19","PCB","1","Bleu","t","f","\N","0.0001","133","microgramme par litre","SEQ"
"11093","1244","PCB 138","19","PCB","2","Vert","t","f","0.0001","0.001","133","microgramme par litre","SEQ"
"11094","1244","PCB 138","19","PCB","3","Jaune","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11095","1244","PCB 138","19","PCB","4","Orange","t","f","0.01","2","133","microgramme par litre","SEQ"
"11096","1244","PCB 138","19","PCB","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11097","1245","PCB 153","19","PCB","1","Bleu","t","f","\N","0.0001","133","microgramme par litre","SEQ"
"11098","1245","PCB 153","19","PCB","2","Vert","t","f","0.0001","0.001","133","microgramme par litre","SEQ"
"11099","1245","PCB 153","19","PCB","3","Jaune","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11100","1245","PCB 153","19","PCB","4","Orange","t","f","0.01","2","133","microgramme par litre","SEQ"
"11101","1245","PCB 153","19","PCB","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11102","1246","PCB 180","19","PCB","1","Bleu","t","f","\N","0.0001","133","microgramme par litre","SEQ"
"11103","1246","PCB 180","19","PCB","2","Vert","t","f","0.0001","0.001","133","microgramme par litre","SEQ"
"11104","1246","PCB 180","19","PCB","3","Jaune","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11105","1246","PCB 180","19","PCB","4","Orange","t","f","0.01","2","133","microgramme par litre","SEQ"
"11106","1246","PCB 180","19","PCB","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11107","6423","Somme des 7 PCBs","19","PCB","1","Bleu","t","f","\N","0.0001","133","microgramme par litre","SEQ"
"11108","6423","Somme des 7 PCBs","19","PCB","2","Vert","t","f","0.0001","0.001","133","microgramme par litre","SEQ"
"11109","6423","Somme des 7 PCBs","19","PCB","3","Jaune","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11110","6423","Somme des 7 PCBs","19","PCB","4","Orange","t","f","0.01","2","133","microgramme par litre","SEQ"
"11111","6423","Somme des 7 PCBs","19","PCB","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11112","1114","Benzène","20","MPOR","1","Bleu","t","f","\N","0.5","133","microgramme par litre","SEQ"
"11113","1114","Benzène","20","MPOR","2","Vert","t","f","0.5","5","133","microgramme par litre","SEQ"
"11114","1114","Benzène","20","MPOR","3","Jaune","t","f","5","7.5","133","microgramme par litre","SEQ"
"11115","1114","Benzène","20","MPOR","4","Orange","t","f","7.5","10","133","microgramme par litre","SEQ"
"11116","1114","Benzène","20","MPOR","5","Rouge","t","f","10","\N","133","microgramme par litre","SEQ"
"11117","1955","C10-C13-CHLOROALCANES","20","MPOR","1","Bleu","t","f","\N","0.050000000000000003","133","microgramme par litre","SEQ"
"11118","1955","C10-C13-CHLOROALCANES","20","MPOR","2","Vert","t","f","0.050000000000000003","0.5","133","microgramme par litre","SEQ"
"11119","1955","C10-C13-CHLOROALCANES","20","MPOR","3","Jaune","t","f","0.5","5","133","microgramme par litre","SEQ"
"11120","1955","C10-C13-CHLOROALCANES","20","MPOR","4","Orange","t","f","5","14","133","microgramme par litre","SEQ"
"11121","1955","C10-C13-CHLOROALCANES","20","MPOR","5","Rouge","t","f","14","\N","133","microgramme par litre","SEQ"
"11122","1593","Chloroaniline-2","20","MPOR","1","Bleu","t","f","\N","0.001","133","microgramme par litre","SEQ"
"11123","1593","Chloroaniline-2","20","MPOR","2","Vert","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11124","1593","Chloroaniline-2","20","MPOR","3","Jaune","t","f","0.01","0.10000000000000001","133","microgramme par litre","SEQ"
"11125","1593","Chloroaniline-2","20","MPOR","4","Orange","t","f","0.10000000000000001","6","133","microgramme par litre","SEQ"
"11126","1593","Chloroaniline-2","20","MPOR","5","Rouge","t","f","6","\N","133","microgramme par litre","SEQ"
"11127","1592","Chloroaniline-3","20","MPOR","1","Bleu","t","f","\N","0.001","133","microgramme par litre","SEQ"
"11128","1592","Chloroaniline-3","20","MPOR","2","Vert","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11129","1592","Chloroaniline-3","20","MPOR","3","Jaune","t","f","0.01","0.10000000000000001","133","microgramme par litre","SEQ"
"11130","1592","Chloroaniline-3","20","MPOR","4","Orange","t","f","0.10000000000000001","6","133","microgramme par litre","SEQ"
"11131","1592","Chloroaniline-3","20","MPOR","5","Rouge","t","f","6","\N","133","microgramme par litre","SEQ"
"11132","1591","Chloroaniline-4","20","MPOR","1","Bleu","t","f","\N","0.001","133","microgramme par litre","SEQ"
"11133","1591","Chloroaniline-4","20","MPOR","2","Vert","t","f","0.001","0.01","133","microgramme par litre","SEQ"
"11134","1591","Chloroaniline-4","20","MPOR","3","Jaune","t","f","0.01","0.10000000000000001","133","microgramme par litre","SEQ"
"11135","1591","Chloroaniline-4","20","MPOR","4","Orange","t","f","0.10000000000000001","6","133","microgramme par litre","SEQ"
"11136","1591","Chloroaniline-4","20","MPOR","5","Rouge","t","f","6","\N","133","microgramme par litre","SEQ"
"11137","1135","Chloroforme","20","MPOR","1","Bleu","t","f","\N","1.2","133","microgramme par litre","SEQ"
"11138","1135","Chloroforme","20","MPOR","2","Vert","t","f","1.2","3","133","microgramme par litre","SEQ"
"11139","1135","Chloroforme","20","MPOR","3","Jaune","t","f","3","6","133","microgramme par litre","SEQ"
"11140","1135","Chloroforme","20","MPOR","4","Orange","t","f","6","10","133","microgramme par litre","SEQ"
"11141","1135","Chloroforme","20","MPOR","5","Rouge","t","f","10","\N","133","microgramme par litre","SEQ"
"11142","1469","Chloronitrobenzène-1,2","20","MPOR","1","Bleu","t","f","\N","3","133","microgramme par litre","SEQ"
"11143","1469","Chloronitrobenzène-1,2","20","MPOR","2","Vert","t","f","3","30","133","microgramme par litre","SEQ"
"11144","1469","Chloronitrobenzène-1,2","20","MPOR","3","Jaune","t","f","30","90","133","microgramme par litre","SEQ"
"11145","1469","Chloronitrobenzène-1,2","20","MPOR","4","Orange","t","f","90","150","133","microgramme par litre","SEQ"
"11146","1469","Chloronitrobenzène-1,2","20","MPOR","5","Rouge","t","f","150","\N","133","microgramme par litre","SEQ"
"11147","1468","Chloronitrobenzène-1,3","20","MPOR","1","Bleu","t","f","\N","3","133","microgramme par litre","SEQ"
"11148","1468","Chloronitrobenzène-1,3","20","MPOR","2","Vert","t","f","3","30","133","microgramme par litre","SEQ"
"11149","1468","Chloronitrobenzène-1,3","20","MPOR","3","Jaune","t","f","30","90","133","microgramme par litre","SEQ"
"11150","1468","Chloronitrobenzène-1,3","20","MPOR","4","Orange","t","f","90","150","133","microgramme par litre","SEQ"
"11151","1468","Chloronitrobenzène-1,3","20","MPOR","5","Rouge","t","f","150","\N","133","microgramme par litre","SEQ"
"11152","1470","Chloronitrobenzène-1,4","20","MPOR","1","Bleu","t","f","\N","3","133","microgramme par litre","SEQ"
"11153","1470","Chloronitrobenzène-1,4","20","MPOR","2","Vert","t","f","3","30","133","microgramme par litre","SEQ"
"11154","1470","Chloronitrobenzène-1,4","20","MPOR","3","Jaune","t","f","30","90","133","microgramme par litre","SEQ"
"11155","1470","Chloronitrobenzène-1,4","20","MPOR","4","Orange","t","f","90","150","133","microgramme par litre","SEQ"
"11156","1470","Chloronitrobenzène-1,4","20","MPOR","5","Rouge","t","f","150","\N","133","microgramme par litre","SEQ"
"11157","1771","Dihydrure de dibutylétain","20","MPOR","1","Bleu","t","f","\N","0.089999999999999997","133","microgramme par litre","SEQ"
"11158","1771","Dihydrure de dibutylétain","20","MPOR","2","Vert","t","f","0.089999999999999997","0.90000000000000002","133","microgramme par litre","SEQ"
"11159","1771","Dihydrure de dibutylétain","20","MPOR","3","Jaune","t","f","0.90000000000000002","3","133","microgramme par litre","SEQ"
"11160","1771","Dihydrure de dibutylétain","20","MPOR","4","Orange","t","f","3","6","133","microgramme par litre","SEQ"
"11161","1771","Dihydrure de dibutylétain","20","MPOR","5","Rouge","t","f","6","\N","133","microgramme par litre","SEQ"
"11162","1586","Dichloroaniline-3,4","20","MPOR","1","Bleu","t","f","\N","0.0030000000000000001","133","microgramme par litre","SEQ"
"11163","1586","Dichloroaniline-3,4","20","MPOR","2","Vert","t","f","0.0030000000000000001","0.029999999999999999","133","microgramme par litre","SEQ"
"11164","1586","Dichloroaniline-3,4","20","MPOR","3","Jaune","t","f","0.029999999999999999","0.29999999999999999","133","microgramme par litre","SEQ"
"11165","1586","Dichloroaniline-3,4","20","MPOR","4","Orange","t","f","0.29999999999999999","2","133","microgramme par litre","SEQ"
"11166","1586","Dichloroaniline-3,4","20","MPOR","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11167","1165","Dichlorobenzene-1,2","20","MPOR","1","Bleu","t","f","\N","2","133","microgramme par litre","SEQ"
"11168","1165","Dichlorobenzene-1,2","20","MPOR","2","Vert","t","f","2","20","133","microgramme par litre","SEQ"
"11169","1165","Dichlorobenzene-1,2","20","MPOR","3","Jaune","t","f","20","200","133","microgramme par litre","SEQ"
"11170","1165","Dichlorobenzene-1,2","20","MPOR","4","Orange","t","f","200","740","133","microgramme par litre","SEQ"
"11171","1165","Dichlorobenzene-1,2","20","MPOR","5","Rouge","t","f","740","\N","133","microgramme par litre","SEQ"
"11172","1164","Dichlorobenzène-1,3","20","MPOR","1","Bleu","t","f","\N","2","133","microgramme par litre","SEQ"
"11173","1164","Dichlorobenzène-1,3","20","MPOR","2","Vert","t","f","2","20","133","microgramme par litre","SEQ"
"11174","1164","Dichlorobenzène-1,3","20","MPOR","3","Jaune","t","f","20","200","133","microgramme par litre","SEQ"
"11175","1164","Dichlorobenzène-1,3","20","MPOR","4","Orange","t","f","200","740","133","microgramme par litre","SEQ"
"11176","1164","Dichlorobenzène-1,3","20","MPOR","5","Rouge","t","f","740","\N","133","microgramme par litre","SEQ"
"11177","1166","Dichlorobenzène-1,4","20","MPOR","1","Bleu","t","f","\N","2","133","microgramme par litre","SEQ"
"11178","1166","Dichlorobenzène-1,4","20","MPOR","2","Vert","t","f","2","20","133","microgramme par litre","SEQ"
"11179","1166","Dichlorobenzène-1,4","20","MPOR","3","Jaune","t","f","20","100","133","microgramme par litre","SEQ"
"11180","1166","Dichlorobenzène-1,4","20","MPOR","4","Orange","t","f","100","200","133","microgramme par litre","SEQ"
"11181","1166","Dichlorobenzène-1,4","20","MPOR","5","Rouge","t","f","200","\N","133","microgramme par litre","SEQ"
"11182","1161","Dichloroéthane-1,2","20","MPOR","1","Bleu","t","f","\N","3","133","microgramme par litre","SEQ"
"11183","1161","Dichloroéthane-1,2","20","MPOR","2","Vert","t","f","3","4.5","133","microgramme par litre","SEQ"
"11184","1161","Dichloroéthane-1,2","20","MPOR","3","Jaune","t","f","4.5","6","133","microgramme par litre","SEQ"
"11185","1161","Dichloroéthane-1,2","20","MPOR","4","Orange","t","f","6","60","133","microgramme par litre","SEQ"
"11186","1161","Dichloroéthane-1,2","20","MPOR","5","Rouge","t","f","60","\N","133","microgramme par litre","SEQ"
"11187","1168","Dichlorométhane","20","MPOR","1","Bleu","t","f","\N","6.7999999999999998","133","microgramme par litre","SEQ"
"11188","1168","Dichlorométhane","20","MPOR","2","Vert","t","f","6.7999999999999998","17","133","microgramme par litre","SEQ"
"11189","1168","Dichlorométhane","20","MPOR","3","Jaune","t","f","17","28","133","microgramme par litre","SEQ"
"11190","1168","Dichlorométhane","20","MPOR","4","Orange","t","f","28","40","133","microgramme par litre","SEQ"
"11191","1168","Dichlorométhane","20","MPOR","5","Rouge","t","f","40","\N","133","microgramme par litre","SEQ"
"11192","1645","Dichlorophénol-2,3","20","MPOR","1","Bleu","t","f","\N","1","133","microgramme par litre","SEQ"
"11193","1645","Dichlorophénol-2,3","20","MPOR","2","Vert","t","f","1","4","133","microgramme par litre","SEQ"
"11194","1645","Dichlorophénol-2,3","20","MPOR","3","Jaune","t","f","4","7","133","microgramme par litre","SEQ"
"11195","1645","Dichlorophénol-2,3","20","MPOR","4","Orange","t","f","7","10","133","microgramme par litre","SEQ"
"11196","1645","Dichlorophénol-2,3","20","MPOR","5","Rouge","t","f","10","\N","133","microgramme par litre","SEQ"
"11197","1486","Dichlorophenol-2,4","20","MPOR","1","Bleu","t","f","\N","1","133","microgramme par litre","SEQ"
"11198","1486","Dichlorophenol-2,4","20","MPOR","2","Vert","t","f","1","4","133","microgramme par litre","SEQ"
"11199","1486","Dichlorophenol-2,4","20","MPOR","3","Jaune","t","f","4","7","133","microgramme par litre","SEQ"
"11200","1486","Dichlorophenol-2,4","20","MPOR","4","Orange","t","f","7","10","133","microgramme par litre","SEQ"
"11201","1486","Dichlorophenol-2,4","20","MPOR","5","Rouge","t","f","10","\N","133","microgramme par litre","SEQ"
"11202","1649","Dichlorophénol-2,5","20","MPOR","1","Bleu","t","f","\N","1","133","microgramme par litre","SEQ"
